Label,wrist,thumb cmc,thumb mcp,thumb ip,thumb tip,index finger mcp,index finger pip,index finger dip,index finger tip,middle finger mcp,middle finger pip,middle finger dip,middle finger tip,ring finger mcp,ring finger pip,ring finger dip,ring finger tip,pinky mcp,pinky pip,pinky dip,pinky tip
0,"[-0.0177602618932724, 0.08781979233026505, -0.02846435084939003]","[-0.023796552792191505, 0.05132370814681053, -0.03723222017288208]","[-0.008289344608783722, 0.022291012108325958, -0.03654571250081062]","[0.012476828880608082, -0.0037330547347664833, -0.03167085722088814]","[0.02997051551938057, -0.021536938846111298, -0.02223944664001465]","[-0.017091574147343636, -0.017439037561416626, -0.002488844096660614]","[-0.006023503839969635, -0.04429835453629494, -0.0024103967007249594]","[0.0066884662955999374, -0.06458735466003418, -0.0034515713341534138]","[0.012288171797990799, -0.08300502598285675, -0.02347390167415142]","[-0.004180926829576492, -0.005402178503572941, 0.007024965714663267]","[0.017500324174761772, -0.017356853932142258, -0.012853641994297504]","[0.015847045928239822, -0.004460706375539303, -0.028148973360657692]","[0.0062378267757594585, 0.006654973141849041, -0.024226011708378792]","[0.011195825412869453, 0.008664865046739578, 0.0028768894262611866]","[0.02677547186613083, 0.005518083460628986, -0.017607389017939568]","[0.02182305045425892, 0.021794049069285393, -0.030019938945770264]","[0.011111521162092686, 0.034641534090042114, -0.02087361365556717]","[0.01637929305434227, 0.02882865071296692, -0.0038469857536256313]","[0.02718634158372879, 0.022947315126657486, -0.01940120756626129]","[0.023337610065937042, 0.032688938081264496, -0.03415684774518013]","[0.015108439140021801, 0.0435200072824955, -0.03135453164577484]"
0,"[0.021499142050743103, 0.04879818856716156, 0.06866435706615448]","[-0.005302358418703079, 0.03397711366415024, 0.056132685393095016]","[-0.019505662843585014, 0.020046021789312363, 0.04017307609319687]","[-0.03389759361743927, 0.00980983767658472, 0.01371420081704855]","[-0.03162035346031189, -0.0016102453228086233, -0.012883126735687256]","[-0.015358899720013142, -0.009901471436023712, 0.009444150142371655]","[-0.03301061689853668, -0.018869834020733833, -0.0061371708288788795]","[-0.04146881401538849, -0.02856244519352913, -0.013104182668030262]","[-0.06025658920407295, -0.03263675794005394, -0.031001273542642593]","[-0.0017099280375987291, -0.0052295564673841, 0.0013676220551133156]","[-0.025440579280257225, 0.004943223670125008, -0.005295417737215757]","[-0.03000544011592865, 0.018636349588632584, 0.010144971311092377]","[-0.018073616549372673, 0.015071452595293522, 0.031191129237413406]","[0.010249798186123371, 0.004021572880446911, -0.0067850397899746895]","[-0.015965351834893227, 0.022609936073422432, -0.010849172249436378]","[-0.014077236875891685, 0.03494270518422127, 0.010595514439046383]","[-0.00312006170861423, 0.03335772082209587, 0.032907888293266296]","[0.014796864241361618, 0.02559850364923477, -0.005727320443838835]","[-0.0019285855814814568, 0.036018531769514084, -0.009156572632491589]","[-0.0046089161187410355, 0.0407240092754364, 0.008490272797644138]","[0.006468725390732288, 0.03591800481081009, 0.025136224925518036]"
0,"[0.008271899074316025, 0.09016498923301697, 0.025830639526247978]","[-0.018334100022912025, 0.06495874375104904, 0.010206939652562141]","[-0.02573860064148903, 0.03243081644177437, -0.0015332309994846582]","[-0.024923577904701233, -0.0009863818995654583, -0.019704172387719154]","[-0.01405723113566637, -0.027295773848891258, -0.030265405774116516]","[-0.0276284571737051, -0.005816242657601833, 0.005188079085201025]","[-0.038241542875766754, -0.031577855348587036, -0.005428540986031294]","[-0.0441906675696373, -0.052269116044044495, -0.010403499007225037]","[-0.047854743897914886, -0.07332506775856018, -0.01857776939868927]","[-0.005495486315339804, -0.005832647439092398, 0.005300463177263737]","[-0.010667452588677406, -0.0135102029889822, -0.029785286635160446]","[-0.017563238739967346, 0.01010740827769041, -0.03620705008506775]","[-0.007573786191642284, 0.018216516822576523, -0.01526187639683485]","[0.01711210422217846, 0.0051572443917393684, -0.0017277743900194764]","[0.004197214730083942, 0.010195979848504066, -0.03436955437064171]","[-0.0002929661422967911, 0.033401817083358765, -0.033010855317115784]","[0.012409337796270847, 0.038991834968328476, -0.007273305207490921]","[0.029686860740184784, 0.020386625081300735, -0.012797695584595203]","[0.018538929522037506, 0.026077285408973694, -0.03435162827372551]","[0.009766189381480217, 0.04702121391892433, -0.03647683933377266]","[0.022849377244710922, 0.0496453121304512, -0.01898401603102684]"
0,"[-0.09033158421516418, -0.013021297752857208, -0.012986321933567524]","[-0.06461489945650101, -0.01374766044318676, -0.037305910140275955]","[-0.03281787782907486, 0.004791772924363613, -0.029047228395938873]","[-0.004500682931393385, 0.02053080126643181, -0.025433486327528954]","[0.01841212436556816, 0.027966607362031937, -0.008574514649808407]","[0.007230889983475208, -0.014575405046343803, -0.010928139090538025]","[0.03900577872991562, -0.013143889605998993, -0.015428297221660614]","[0.06313376128673553, -0.0038207154721021652, -0.014821981079876423]","[0.08918409049510956, 0.002091437578201294, -0.0296808909624815]","[0.004371108952909708, -0.004146025516092777, 0.005581924691796303]","[0.01498919166624546, 0.018458150327205658, -0.012630616314709187]","[-0.005278714466840029, 0.02037680894136429, -0.02013401687145233]","[-0.018685873597860336, 0.011888915672898293, -0.005281909368932247]","[-0.0029443970415741205, 0.009986868128180504, 0.007958161644637585]","[-0.000791807658970356, 0.028103429824113846, -0.0032769357785582542]","[-0.02285798266530037, 0.030349304899573326, -0.01206054724752903]","[-0.03492540866136551, 0.020788606256246567, -0.003320669289678335]","[-0.017646588385105133, 0.015139385126531124, 0.010446460917592049]","[-0.012330155819654465, 0.026852788403630257, -0.002544856397435069]","[-0.028722744435071945, 0.030542943626642227, -0.01229215506464243]","[-0.03786991536617279, 0.02527262270450592, -0.013256196863949299]"
0,"[0.0782766193151474, 0.018321366980671883, -0.006575060077011585]","[0.05037664249539375, 0.03230529651045799, -0.030798019841313362]","[0.018683534115552902, 0.024523664265871048, -0.035456396639347076]","[-0.012148918583989143, 0.011791214346885681, -0.038041260093450546]","[-0.038232602179050446, -0.0034878645092248917, -0.027255412191152573]","[-0.015052011236548424, 0.021383492276072502, -0.010324016213417053]","[-0.0436178520321846, 0.024027112871408463, -0.01079096831381321]","[-0.06450661271810532, 0.022434832528233528, -0.013236813247203827]","[-0.08848247677087784, 0.026650622487068176, -0.029294664040207863]","[-0.005507298279553652, 0.0035883430391550064, 0.005211199633777142]","[-0.016212498769164085, -0.010843625292181969, -0.02377905324101448]","[0.0007060138741508126, -0.002569657051935792, -0.03939511999487877]","[0.005080149043351412, 0.00578957749530673, -0.022443057969212532]","[0.007884478196501732, -0.015820156782865524, 0.008166573941707611]","[0.007395158521831036, -0.023222994059324265, -0.02191738225519657]","[0.025692865252494812, -0.010937301442027092, -0.03054373525083065]","[0.030391518026590347, -0.0021845409646630287, -0.01186087541282177]","[0.024173548445105553, -0.02297811582684517, 0.006659931968897581]","[0.020528491586446762, -0.03260039910674095, -0.014875008724629879]","[0.034528184682130814, -0.022804902866482735, -0.026624584570527077]","[0.03912423178553581, -0.012009702622890472, -0.014937348663806915]"
0,"[-0.06955388188362122, 0.05209587514400482, -0.0073471348732709885]","[-0.05818988382816315, 0.027095988392829895, -0.04391768202185631]","[-0.02243875153362751, 0.02599850296974182, -0.04469361901283264]","[0.015548830851912498, 0.023823091760277748, -0.044818535447120667]","[0.04295503348112106, 0.01988883875310421, -0.02646675333380699]","[-0.004691288806498051, -0.019410785287618637, -0.022189157083630562]","[0.02552230842411518, -0.029817860573530197, -0.025588149204850197]","[0.05036730319261551, -0.02632409706711769, -0.029482020065188408]","[0.07406236976385117, -0.032428864389657974, -0.042940687388181686]","[-0.00042001926340162754, -0.005123403389006853, 0.001244044047780335]","[0.027428656816482544, 0.006884726695716381, -0.019089052453637123]","[0.008143631741404533, 0.021972600370645523, -0.024349914863705635]","[-0.013366924598813057, 0.015054011717438698, -0.00764771644026041]","[0.0066972519271075726, 0.008650090545415878, 0.014464304782450199]","[0.016776960343122482, 0.02141265757381916, -0.014076762832701206]","[-0.002799414098262787, 0.03257303684949875, -0.013736373744904995]","[-0.018216028809547424, 0.03370063379406929, 0.007515641860663891]","[-0.0027196709997951984, 0.026167670264840126, 0.0231187641620636]","[0.009699404239654541, 0.03243811056017876, 0.0009743646369315684]","[-0.00772037822753191, 0.03899819403886795, -0.006461753975600004]","[-0.016432564705610275, 0.04485028237104416, 0.006997154094278812]"
0,"[0.07446689903736115, 0.028623323887586594, 0.052507322281599045]","[0.04823023080825806, 0.045648254454135895, 0.03136541694402695]","[0.02234490215778351, 0.044930946081876755, 0.012134671211242676]","[-0.003355465829372406, 0.037349291145801544, -0.015046428889036179]","[-0.02475854754447937, 0.02115831896662712, -0.03530384227633476]","[-0.01638774946331978, 0.023318996652960777, 0.0032747702207416296]","[-0.04281681030988693, 0.023787913843989372, -0.008627694100141525]","[-0.06509780138731003, 0.020574672147631645, -0.01821882650256157]","[-0.08995380252599716, 0.021487999707460403, -0.032533008605241776]","[-0.007772505283355713, 0.0013313335366547108, 0.00358274532482028]","[-0.00832383707165718, 0.010805620811879635, -0.029485564678907394]","[0.0112959835678339, 0.027592042461037636, -0.02892124466598034]","[0.018539104610681534, 0.02307942695915699, -0.005570298060774803]","[0.00821673683822155, -0.015994863584637642, -0.0017362984362989664]","[0.015590723603963852, 0.003921010531485081, -0.02916550077497959]","[0.03426547721028328, 0.020266760140657425, -0.02224208600819111]","[0.04643721878528595, 0.015101306140422821, 0.004646912682801485]","[0.028480947017669678, -0.016212917864322662, -0.005142428446561098]","[0.032174088060855865, -0.007162250578403473, -0.02509542554616928]","[0.04297978803515434, 0.009316416457295418, -0.025107456371188164]","[0.04956671595573425, 0.0065098050981760025, -0.0029888886492699385]"
0,"[-0.027064794674515724, 0.0787503570318222, 0.007515964563935995]","[-0.03921845555305481, 0.04875524342060089, -0.009906050749123096]","[-0.0290155541151762, 0.0225529707968235, -0.014254234731197357]","[-0.013141004368662834, -0.004183176439255476, -0.023979831486940384]","[0.011292815208435059, -0.021246537566184998, -0.023216864094138145]","[-0.023959770798683167, -0.016623081639409065, -0.0011890236055478454]","[-0.015855077654123306, -0.04285741224884987, -0.00457971915602684]","[-0.005008012056350708, -0.06367643177509308, -0.009325489401817322]","[0.0005489252507686615, -0.08103599399328232, -0.03141093999147415]","[-0.0038893409073352814, -0.007085598539561033, 0.005055283661931753]","[0.018561240285634995, -0.036112524569034576, -0.006483531557023525]","[0.02633184939622879, -0.0551401786506176, -0.02499796822667122]","[0.03717047721147537, -0.07310392707586288, -0.034090206027030945]","[0.015071941539645195, 0.009281869977712631, 0.0012433925876393914]","[0.019151777029037476, 0.003758056089282036, -0.01870473101735115]","[0.005643574520945549, 0.021109288558363914, -0.021660594269633293]","[-0.0036683911457657814, 0.03485621139407158, -0.0074520111083984375]","[0.023209718987345695, 0.029867377132177353, -0.002682914724573493]","[0.02335977554321289, 0.024371659383177757, -0.017376402392983437]","[0.010933123528957367, 0.036115918308496475, -0.019874516874551773]","[0.007123392075300217, 0.04323805868625641, -0.00870167464017868]"
0,"[0.08435454964637756, 0.032857514917850494, -0.013509404845535755]","[0.04917757213115692, 0.03975546732544899, -0.03554960712790489]","[0.015954092144966125, 0.024138938635587692, -0.03853670507669449]","[-0.01459437608718872, 0.006855642423033714, -0.03788407891988754]","[-0.039945632219314575, -0.0106698889285326, -0.0243066418915987]","[-0.021010179072618484, 0.019239211454987526, -0.008653270080685616]","[-0.0544593520462513, 0.013221515342593193, -0.01010763831436634]","[-0.07656241953372955, 0.004884608089923859, -0.010585854761302471]","[-0.09715063869953156, -0.0029747746884822845, -0.027775898575782776]","[-0.006777746137231588, 0.0034134341403841972, 0.005479718092828989]","[-0.018238678574562073, -0.015397772192955017, -0.021381936967372894]","[-0.0041522192768752575, -0.005669480189681053, -0.03499909117817879]","[0.0048849997110664845, 0.004136045929044485, -0.02204650267958641]","[0.012518246658146381, -0.013848580420017242, 0.008277494460344315]","[0.008249590173363686, -0.02499443292617798, -0.02138863317668438]","[0.02439992129802704, -0.010264236479997635, -0.03152792900800705]","[0.03153720870614052, -0.0004900014027953148, -0.015692925080657005]","[0.034178949892520905, -0.019800443202257156, 0.004767981357872486]","[0.026746252551674843, -0.027088476344943047, -0.017503902316093445]","[0.03993958979845047, -0.01749143749475479, -0.033442381769418716]","[0.043789852410554886, -0.006091572344303131, -0.028121022507548332]"
0,"[-0.010197536088526249, 0.051650598645210266, 0.07503548264503479]","[-0.02784682996571064, 0.04343891143798828, 0.0341966412961483]","[-0.02582372911274433, 0.03595881909132004, 0.008868233300745487]","[-0.012637495994567871, 0.026626689359545708, -0.021052148193120956]","[0.0083840973675251, 0.018221845850348473, -0.03537336736917496]","[-0.01923084259033203, 0.0008526118472218513, -0.013090837746858597]","[-0.02126576192677021, -0.008537267334759235, -0.034973639994859695]","[-0.014983396977186203, -0.017021870240569115, -0.04617463797330856]","[-0.0059636440128088, -0.018260711804032326, -0.06605148315429688]","[-0.0044617364183068275, -0.004048260860145092, -0.0003591566637624055]","[0.002641888102516532, 0.01058791670948267, -0.023213328793644905]","[-0.007024258375167847, 0.030523307621479034, -0.014126152731478214]","[-0.012075774371623993, 0.02373584173619747, 0.01294972375035286]","[0.012271094135940075, -0.003059626091271639, 0.007112985476851463]","[0.008857376873493195, 0.022544071078300476, -0.015221765264868736]","[0.0011734068393707275, 0.03817043453454971, 0.0029706391505897045]","[-0.003089509904384613, 0.036016736179590225, 0.03156822919845581]","[0.01992792636156082, 0.010479187592864037, 0.01909184642136097]","[0.018452201038599014, 0.028438109904527664, 0.004072210751473904]","[0.0073103876784443855, 0.04068190976977348, 0.011354855261743069]","[0.0008690226823091507, 0.03517744690179825, 0.03231051191687584]"
0,"[-0.05037651211023331, 0.05671629682183266, 0.06550662964582443]","[-0.051439352333545685, 0.054007671773433685, 0.005927579943090677]","[-0.03072761744260788, 0.05031433701515198, -0.011848296038806438]","[0.0007447190582752228, 0.044168975204229355, -0.03761700168251991]","[0.02652556635439396, 0.039556026458740234, -0.04126407578587532]","[-0.016392024233937263, -0.00040756072849035263, -0.02893679030239582]","[0.0018512228270992637, -0.005233188159763813, -0.047606777399778366]","[0.022644760087132454, -0.00507259089499712, -0.052450310438871384]","[0.04542577639222145, -0.0048878733068704605, -0.06438509374856949]","[-0.0024924897588789463, -0.005371819715946913, -0.000731790263671428]","[0.013455112464725971, 0.00837629847228527, -0.017754148691892624]","[0.0034805387258529663, 0.028311416506767273, -0.012500066310167313]","[-0.010573871433734894, 0.02278154529631138, 0.01264133770018816]","[0.011251630261540413, 0.00013221101835370064, 0.019089480862021446]","[0.0150238536298275, 0.014907177537679672, -0.0004550522135104984]","[0.007334113121032715, 0.03401058167219162, 0.011030961759388447]","[-0.005785144865512848, 0.030711058527231216, 0.034888941794633865]","[0.011835871264338493, 0.008827167563140392, 0.04482891038060188]","[0.016798337921500206, 0.01759660802781582, 0.02559005841612816]","[0.008147576823830605, 0.03108293004333973, 0.02956049144268036]","[0.0048980629071593285, 0.03099675290286541, 0.036888487637043]"
